1948,1361.886734,1360.985438,0.05345
1949,1361.762038,1361.090384,0.03115
1950,1361.306448,1361.089201,0.02735
1951,1361.193134,1360.961487,0.01205
1952,1361.015107,1360.978986,0.00675
1953,1360.930668,1360.910788,0.0051
1954,1360.842691,1360.865148,0.01655
1955,1361.006423,1360.961652,0.0566
1956,1361.454793,1360.756894,0.07835
1957,1362.002427,1360.442624,0.0779
1958,1361.952086,1360.429496,0.0681
1959,1361.803768,1360.802818,0.04645
1960,1361.806859,1361.313269,0.0209
1961,1361.451507,1361.345228,0.0142
1962,1360.990557,1361.212155,0.0101
1963,1360.903305,1361.136293,0.00615
1964,1360.867783,1361.042124,0.00785
1965,1360.817473,1360.931759,0.0195
1966,1361.087789,1361.133374,0.03795
1967,1360.805979,1361.533894,0.0406
1968,1361.222749,1361.541693,0.04155
1969,1361.612488,1361.579025,0.0437
1970,1361.450707,1361.285218,0.0266
1971,1361.310554,1361.110921,0.0279
1972,1361.349002,1361.165512,0.0155
1973,1361.119484,1361.111205,0.0125
1974,1361.075868,1361.016992,0.00775
1975,1360.961667,1360.969002,0.0065
1976,1360.902129,1360.972026,0.0126
1977,1361.047356,1361.047356,0.03805
1978,1361.340581,1361.340581,0.0597
1979,1361.832753,1361.832753,0.0628
1980,1361.796558,1361.796558,0.06465
1981,1361.796558,1361.796558,0.0522
1982,1361.397935,1361.397935,0.02745
1983,1361.397935,1361.397935,0.0189
1984,1361.098967,1361.098967,0.00715
1985,1360.899656,1360.899656,0.0068
1986,1360.899656,1360.899656,0.0119
1987,1360.999312,1360.999312,0.037
1988,1361.298279,1361.298279,0.06955
1989,1361.796558,1361.796558,0.05895
1990,1361.696902,1361.696902,0.0671
1991,1361.597246,1361.597246,0.04105
1992,1361.497591,1361.497591,0.0228
1993,1361.198623,1361.198623,0.01205
1994,1360.999312,1360.999312,0.00815
1995,1360.899656,1360.899656,0.0059
1996,1360.8,1360.8,0.0099
1997,1360.999312,1360.999312,0.02655
1998,1361.298279,1361.298279,0.0426
1999,1361.397935,1361.397935,0.0545
2000,1361.696902,1361.696902,0.055
2001,1361.597246,1361.597246,0.05425
2002,1361.696902,1361.696902,0.0313
2003,1361.198623,1361.198623,0.02675
2004,1360.999312,1360.999312,0.01475
2005,1360.8,1360.8,0.0095
2006,1360.700344,1360.700344,0.0064
2007,1360.600688,1360.600688,0.0045
2008,1360.600688,1360.600688,0.00525
2009,1360.600688,1360.600688,
